13 1606726312 0.142636 0.200000 0.142636 0.142636 0.004069
13 1606726313 0.142636 0.200000 0.142636 0.142636 0.004069
13 1606726314 0.142636 0.200000 0.142636 0.142636 0.004069
13 1606726315 0.142636 0.200000 0.142636 0.142636 0.004069
13 1606726316 0.142636 0.200000 0.142636 0.142636 0.004069
22 1606726317 0.345867 0.200000 0.345867 0.345867 0.023925
22 1606726318 0.345867 0.200000 0.345867 0.345867 0.023925
22 1606726319 0.345867 0.200000 0.345867 0.345867 0.023925
22 1606726320 0.345867 0.200000 0.345867 0.345867 0.023925
22 1606726321 0.345867 0.200000 0.345867 0.345867 0.023925
33 1606726322 0.193906 0.200000 0.193906 0.193906 0.007520
33 1606726323 0.193906 0.200000 0.193906 0.193906 0.007520
33 1606726324 0.193906 0.200000 0.193906 0.193906 0.007520
33 1606726325 0.193906 0.200000 0.193906 0.193906 0.007520
33 1606726326 0.193906 0.200000 0.193906 0.193906 0.007520
36 1606726327 0.180595 0.200000 0.180595 0.180595 0.006523
36 1606726328 0.180595 0.200000 0.180595 0.180595 0.006523
36 1606726329 0.180595 0.200000 0.180595 0.180595 0.006523
36 1606726330 0.180595 0.200000 0.180595 0.180595 0.006523
36 1606726331 0.180595 0.200000 0.180595 0.180595 0.006523
39 1606726332 0.111238 0.200000 0.111238 0.111238 0.002475
39 1606726333 0.111238 0.200000 0.111238 0.111238 0.002475
39 1606726334 0.111238 0.200000 0.111238 0.111238 0.002475
39 1606726335 0.111238 0.200000 0.111238 0.111238 0.002475
39 1606726336 0.111238 0.200000 0.111238 0.111238 0.002475
13 1606726342 0.143526 0.200000 0.143526 0.143526 0.004120
13 1606726343 0.143526 0.200000 0.143526 0.143526 0.004120
13 1606726344 0.143526 0.200000 0.143526 0.143526 0.004120
13 1606726345 0.143526 0.200000 0.143526 0.143526 0.004120
13 1606726346 0.143526 0.200000 0.143526 0.143526 0.004120
22 1606726347 0.298212 0.200000 0.298212 0.298212 0.017786
22 1606726348 0.298212 0.200000 0.298212 0.298212 0.017786
22 1606726349 0.298212 0.200000 0.298212 0.298212 0.017786
22 1606726350 0.298212 0.200000 0.298212 0.298212 0.017786
22 1606726351 0.298212 0.200000 0.298212 0.298212 0.017786
33 1606726352 0.147528 0.200000 0.147528 0.147528 0.004353
33 1606726353 0.147528 0.200000 0.147528 0.147528 0.004353
33 1606726354 0.147528 0.200000 0.147528 0.147528 0.004353
33 1606726355 0.147528 0.200000 0.147528 0.147528 0.004353
33 1606726356 0.147528 0.200000 0.147528 0.147528 0.004353
36 1606726357 0.132819 0.200000 0.132819 0.132819 0.003528
36 1606726358 0.132819 0.200000 0.132819 0.132819 0.003528
36 1606726359 0.132819 0.200000 0.132819 0.132819 0.003528
36 1606726360 0.132819 0.200000 0.132819 0.132819 0.003528
36 1606726361 0.132819 0.200000 0.132819 0.132819 0.003528
39 1606726362 0.159491 0.200000 0.159491 0.159491 0.005087
39 1606726363 0.159491 0.200000 0.159491 0.159491 0.005087
39 1606726364 0.159491 0.200000 0.159491 0.159491 0.005087
39 1606726365 0.159491 0.200000 0.159491 0.159491 0.005087
39 1606726366 0.159491 0.200000 0.159491 0.159491 0.005087
13 1606726372 0.265372 0.200000 0.265372 0.265372 0.014084
13 1606726373 0.265372 0.200000 0.265372 0.265372 0.014084
13 1606726374 0.265372 0.200000 0.265372 0.265372 0.014084
13 1606726375 0.265372 0.200000 0.265372 0.265372 0.014084
13 1606726376 0.265372 0.200000 0.265372 0.265372 0.014084
22 1606726377 0.327002 0.200000 0.327002 0.327002 0.021386
22 1606726378 0.327002 0.200000 0.327002 0.327002 0.021386
22 1606726379 0.327002 0.200000 0.327002 0.327002 0.021386
22 1606726380 0.327002 0.200000 0.327002 0.327002 0.021386
22 1606726381 0.327002 0.200000 0.327002 0.327002 0.021386
33 1606726382 0.122730 0.200000 0.122730 0.122730 0.003013
33 1606726383 0.122730 0.200000 0.122730 0.122730 0.003013
33 1606726384 0.122730 0.200000 0.122730 0.122730 0.003013
33 1606726385 0.122730 0.200000 0.122730 0.122730 0.003013
33 1606726386 0.122730 0.200000 0.122730 0.122730 0.003013
36 1606726387 0.222585 0.200000 0.222585 0.222585 0.009909
36 1606726388 0.222585 0.200000 0.222585 0.222585 0.009909
36 1606726389 0.222585 0.200000 0.222585 0.222585 0.009909
36 1606726390 0.222585 0.200000 0.222585 0.222585 0.009909
36 1606726391 0.222585 0.200000 0.222585 0.222585 0.009909
39 1606726392 0.123220 0.200000 0.123220 0.123220 0.003037
39 1606726393 0.123220 0.200000 0.123220 0.123220 0.003037
39 1606726394 0.123220 0.200000 0.123220 0.123220 0.003037
39 1606726395 0.123220 0.200000 0.123220 0.123220 0.003037
39 1606726396 0.123220 0.200000 0.123220 0.123220 0.003037
13 1606726402 0.157430 0.200000 0.157430 0.157430 0.004957
13 1606726403 0.157430 0.200000 0.157430 0.157430 0.004957
13 1606726404 0.157430 0.200000 0.157430 0.157430 0.004957
13 1606726405 0.157430 0.200000 0.157430 0.157430 0.004957
13 1606726406 0.157430 0.200000 0.157430 0.157430 0.004957
22 1606726412 0.368664 0.200000 0.368664 0.368664 0.027183
22 1606726413 0.368664 0.200000 0.368664 0.368664 0.027183
22 1606726414 0.368664 0.200000 0.368664 0.368664 0.027183
22 1606726415 0.368664 0.200000 0.368664 0.368664 0.027183
22 1606726416 0.368664 0.200000 0.368664 0.368664 0.027183
33 1606726417 0.146545 0.200000 0.146545 0.146545 0.004295
33 1606726418 0.146545 0.200000 0.146545 0.146545 0.004295
33 1606726419 0.146545 0.200000 0.146545 0.146545 0.004295
33 1606726420 0.146545 0.200000 0.146545 0.146545 0.004295
33 1606726421 0.146545 0.200000 0.146545 0.146545 0.004295
36 1606726422 0.180891 0.200000 0.180891 0.180891 0.006544
36 1606726423 0.180891 0.200000 0.180891 0.180891 0.006544
36 1606726424 0.180891 0.200000 0.180891 0.180891 0.006544
36 1606726425 0.180891 0.200000 0.180891 0.180891 0.006544
36 1606726426 0.180891 0.200000 0.180891 0.180891 0.006544
39 1606726427 0.108549 0.200000 0.108549 0.108549 0.002357
39 1606726428 0.108549 0.200000 0.108549 0.108549 0.002357
39 1606726429 0.108549 0.200000 0.108549 0.108549 0.002357
39 1606726430 0.108549 0.200000 0.108549 0.108549 0.002357
39 1606726431 0.108549 0.200000 0.108549 0.108549 0.002357
13 1606726437 0.167674 0.200000 0.167674 0.167674 0.005623
13 1606726438 0.167674 0.200000 0.167674 0.167674 0.005623
13 1606726439 0.167674 0.200000 0.167674 0.167674 0.005623
13 1606726440 0.167674 0.200000 0.167674 0.167674 0.005623
13 1606726441 0.167674 0.200000 0.167674 0.167674 0.005623
22 1606726442 0.333268 0.200000 0.333268 0.333268 0.022213
22 1606726443 0.333268 0.200000 0.333268 0.333268 0.022213
22 1606726444 0.333268 0.200000 0.333268 0.333268 0.022213
22 1606726445 0.333268 0.200000 0.333268 0.333268 0.022213
22 1606726446 0.333268 0.200000 0.333268 0.333268 0.022213
33 1606726447 0.114295 0.200000 0.114295 0.114295 0.002613
33 1606726448 0.114295 0.200000 0.114295 0.114295 0.002613
33 1606726449 0.114295 0.200000 0.114295 0.114295 0.002613
33 1606726450 0.114295 0.200000 0.114295 0.114295 0.002613
33 1606726451 0.114295 0.200000 0.114295 0.114295 0.002613
36 1606726452 0.264665 0.200000 0.264665 0.264665 0.014010
36 1606726453 0.264665 0.200000 0.264665 0.264665 0.014010
36 1606726454 0.264665 0.200000 0.264665 0.264665 0.014010
36 1606726455 0.264665 0.200000 0.264665 0.264665 0.014010
36 1606726456 0.264665 0.200000 0.264665 0.264665 0.014010
39 1606726457 0.068951 0.200000 0.068951 0.068951 0.000951
39 1606726458 0.068951 0.200000 0.068951 0.068951 0.000951
39 1606726459 0.068951 0.200000 0.068951 0.068951 0.000951
39 1606726460 0.068951 0.200000 0.068951 0.068951 0.000951
39 1606726461 0.068951 0.200000 0.068951 0.068951 0.000951
13 1606726467 0.140464 0.200000 0.140464 0.140464 0.003946
13 1606726468 0.140464 0.200000 0.140464 0.140464 0.003946
13 1606726469 0.140464 0.200000 0.140464 0.140464 0.003946
13 1606726470 0.140464 0.200000 0.140464 0.140464 0.003946
13 1606726471 0.140464 0.200000 0.140464 0.140464 0.003946
22 1606726472 0.330340 0.200000 0.330340 0.330340 0.021825
22 1606726473 0.330340 0.200000 0.330340 0.330340 0.021825
22 1606726474 0.330340 0.200000 0.330340 0.330340 0.021825
22 1606726475 0.330340 0.200000 0.330340 0.330340 0.021825
