24 1606726317 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1606726318 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1606726319 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1606726320 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1606726321 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1606726347 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1606726348 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1606726349 1.200000 -1.000000 -101.000000 0.000000 0.000000
40 1606726347 1.200000 -1.000000 -101.000000 0.000000 0.000000
40 1606726348 1.200000 -1.000000 -101.000000 0.000000 0.000000
40 1606726349 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1606726350 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1606726351 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1606726377 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1606726378 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1606726379 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1606726380 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1606726381 1.200000 -1.000000 -101.000000 0.000000 0.000000
40 1606726350 1.200000 -1.000000 -101.000000 0.000000 0.000000
40 1606726351 1.200000 -1.000000 -101.000000 0.000000 0.000000
40 1606726377 1.200000 -1.000000 -101.000000 0.000000 0.000000
40 1606726378 1.200000 -1.000000 -101.000000 0.000000 0.000000
40 1606726379 1.200000 -1.000000 -101.000000 0.000000 0.000000
40 1606726380 1.200000 -1.000000 -101.000000 0.000000 0.000000
40 1606726381 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1606726407 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1606726408 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1606726409 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1606726410 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1606726411 1.200000 -1.000000 -101.000000 0.000000 0.000000
40 1606726407 1.200000 -1.000000 -101.000000 0.000000 0.000000
40 1606726408 1.200000 -1.000000 -101.000000 0.000000 0.000000
40 1606726409 1.200000 -1.000000 -101.000000 0.000000 0.000000
40 1606726410 1.200000 -1.000000 -101.000000 0.000000 0.000000
40 1606726411 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1606726442 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1606726443 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1606726444 1.200000 -1.000000 -101.000000 0.000000 0.000000
40 1606726442 1.200000 -1.000000 -101.000000 0.000000 0.000000
40 1606726443 1.200000 -1.000000 -101.000000 0.000000 0.000000
40 1606726444 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1606726445 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1606726446 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1606726472 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1606726473 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1606726474 1.200000 -1.000000 -101.000000 0.000000 0.000000
40 1606726445 1.200000 -1.000000 -101.000000 0.000000 0.000000
40 1606726446 1.200000 -1.000000 -101.000000 0.000000 0.000000
40 1606726472 1.200000 -1.000000 -101.000000 0.000000 0.000000
40 1606726473 1.200000 -1.000000 -101.000000 0.000000 0.000000
40 1606726474 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1606726475 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1606726476 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1606726502 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1606726503 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1606726504 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1606726505 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1606726506 1.200000 -1.000000 -101.000000 0.000000 0.000000
40 1606726475 1.200000 -1.000000 -101.000000 0.000000 0.000000
40 1606726476 1.200000 -1.000000 -101.000000 0.000000 0.000000
40 1606726502 1.200000 -1.000000 -101.000000 0.000000 0.000000
40 1606726503 1.200000 -1.000000 -101.000000 0.000000 0.000000
40 1606726504 1.200000 -1.000000 -101.000000 0.000000 0.000000
40 1606726505 1.200000 -1.000000 -101.000000 0.000000 0.000000
40 1606726506 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1606726532 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1606726533 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1606726534 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1606726535 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1606726536 1.200000 -1.000000 -101.000000 0.000000 0.000000
40 1606726532 1.200000 -1.000000 -101.000000 0.000000 0.000000
40 1606726533 1.200000 -1.000000 -101.000000 0.000000 0.000000
40 1606726534 1.200000 -1.000000 -101.000000 0.000000 0.000000
40 1606726535 1.200000 -1.000000 -101.000000 0.000000 0.000000
40 1606726536 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1606726567 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1606726568 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1606726569 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1606726570 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1606726571 1.200000 -1.000000 -101.000000 0.000000 0.000000
40 1606726567 1.200000 -1.000000 -101.000000 0.000000 0.000000
